sku,date,pred
S005_P0016,2024-01-03,0.0
S005_P0016,2024-01-04,0.0
S005_P0016,2024-01-05,0.0
S005_P0016,2024-01-06,25.55067253112793
S005_P0016,2024-01-07,13.882760047912598
S005_P0016,2024-01-08,25.4591064453125
S005_P0017,2024-01-02,18.3663330078125
S005_P0017,2024-01-03,0.0
S005_P0017,2024-01-04,28.60525703430176
S005_P0017,2024-01-05,10.49123191833496
S005_P0017,2024-01-06,36.58534240722656
S005_P0017,2024-01-07,0.6999562382698059
S005_P0017,2024-01-08,33.27225875854492
S005_P0018,2024-01-02,0.0
S005_P0018,2024-01-03,21.248432159423828
S005_P0018,2024-01-04,24.791160583496094
S005_P0018,2024-01-05,23.83717155456543
S005_P0018,2024-01-06,20.323871612548828
S005_P0018,2024-01-07,15.223535537719728
S005_P0018,2024-01-08,44.24575805664063
S005_P0019,2024-01-02,2.7454869747161865
S005_P0019,2024-01-03,2.602900743484497
S005_P0019,2024-01-04,28.47726058959961
S005_P0019,2024-01-05,50.81471633911133
S005_P0019,2024-01-06,30.24468040466309
S005_P0019,2024-01-07,64.31143188476562
S005_P0019,2024-01-08,3.2760910987854004
S005_P0020,2024-01-02,9.954021453857422
S005_P0020,2024-01-03,0.4021824300289154
S005_P0020,2024-01-04,2.189962387084961
S005_P0020,2024-01-05,3.90140438079834
S005_P0020,2024-01-06,0.0
S005_P0020,2024-01-07,5.0416789054870605
S005_P0020,2024-01-08,11.985152244567873
